customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,charge_ratio,tenure_group,total_services,charges_difference
2967-MXRAV,1,0,1,1,29.0,1,0,2,1,1,1,1,1,1,1,0,3,18.8,18.8,0,28.999999999999996,2-4yr,0,-526.4000000000001
7963-GQRMY,0,0,1,1,3.0,1,0,0,0,0,0,0,0,0,0,0,3,44.3,134.5,1,0.9881040892193308,0-1yr,0,1.6000000000000227
8189-HBVRW,0,0,0,0,29.0,1,2,1,2,2,2,0,0,0,0,0,2,70.55,4921.2,0,0.41574209542388035,2-4yr,3,2875.25
4163-KIUHY,1,0,0,0,29.0,1,2,1,1,1,1,1,0,1,0,1,2,70.55,901.25,0,2.2701248266296807,2-4yr,0,-1144.6999999999998
1228-FZFRV,1,0,1,1,50.0,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,1,0.9917069152720057,4-6yr,4,44.30000000000018
3500-NSDOA,1,0,1,1,68.0,1,2,0,0,2,0,2,0,2,2,0,1,70.8,4859.95,0,0.9906274755913126,4-6yr,3,45.55000000000018
1171-TYKUR,1,0,1,0,47.0,1,2,2,1,1,1,1,1,1,0,0,2,25.4,1139.2,0,1.0479283707865168,2-4yr,0,-54.59999999999991
3761-FLYZI,0,1,1,0,65.0,1,2,1,0,2,2,0,2,2,0,1,0,108.8,7082.45,0,0.9985245218815523,4-6yr,4,10.449999999999818
2058-DCJBE,1,0,0,0,29.0,1,0,1,0,0,0,0,0,0,0,1,2,70.55,324.6,1,6.302988293284041,2-4yr,0,-1721.35
5364-XYIRR,1,0,1,0,51.0,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4812.75,1,1.0029920523609164,4-6yr,2,-14.400000000000546
4829-AUOAX,0,0,0,0,46.0,1,2,1,0,0,0,0,2,2,0,0,0,96.05,4399.5,1,1.0042732128650982,2-4yr,2,-18.800000000000182
1219-NNDDO,1,0,0,0,29.0,1,2,1,0,0,0,0,0,0,0,1,2,70.55,663.55,0,3.083339612689323,2-4yr,0,-1382.3999999999999
8388-DMKAE,0,0,0,0,29.0,1,0,2,1,1,1,1,1,1,2,0,3,20.25,174.65,0,3.3624391640423705,2-4yr,0,-412.6
4403-BWPAY,1,0,0,0,14.0,1,2,2,1,1,1,1,1,1,1,1,1,24.8,321.7,0,1.0792663972645322,1-2yr,0,-25.5
9659-QEQSY,0,0,0,0,45.0,1,2,1,2,2,2,2,2,2,0,1,2,115.65,5125.5,0,1.0153643546971027,2-4yr,6,-78.75
5405-ZMYXQ,0,0,0,0,29.0,1,2,1,0,0,0,0,0,0,0,1,1,70.55,548.9,0,3.7273638185461837,2-4yr,0,-1497.0499999999997
5047-LHVLY,1,1,0,1,29.0,1,0,0,0,0,2,0,0,0,0,1,3,70.55,50.15,1,40.79661016949152,2-4yr,1,-1995.7999999999997
1442-OKRJE,1,0,1,1,29.0,1,0,1,2,2,2,0,2,2,1,1,0,103.15,7031.3,0,0.42543341914013055,2-4yr,5,4039.95
4737-AQCPU,1,0,0,1,29.0,1,2,1,2,2,2,2,0,0,2,0,1,70.55,5016.65,0,0.4078319197073744,2-4yr,4,2970.7
9158-VCTQB,0,0,1,0,41.0,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95,1,1.0136345335640213,2-4yr,6,-62.649999999999636
2808-CHTDM,0,0,1,1,23.0,1,2,2,1,1,1,1,1,1,2,0,3,25.1,611.45,0,0.944149153651157,1-2yr,0,34.14999999999998
6311-UEUME,0,0,0,0,29.0,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2384.15,1,0.9597131052995826,2-4yr,1,96.04999999999973
0793-TWELN,0,0,0,0,4.0,1,2,1,2,0,0,0,0,0,0,1,2,80.15,319.85,0,1.0023448491480382,0-1yr,1,-0.75
3283-WCWXT,1,0,1,1,6.0,1,2,2,1,1,1,1,1,1,2,0,3,25.4,153.3,0,0.9941291585127201,0-1yr,0,0.9000000000000341
1060-ENTOF,0,1,1,0,67.0,1,2,1,2,2,2,2,0,2,1,1,1,105.4,7035.6,0,1.0037239183580646,4-6yr,5,-26.199999999999818
0999-QXNSA,1,1,0,1,7.0,1,0,0,0,0,0,0,0,0,0,1,3,45.75,344.2,0,0.9304183614177803,0-1yr,0,23.94999999999999
5451-MHQOF,1,0,1,1,56.0,1,2,2,1,1,1,1,1,1,1,1,3,24.45,1431.65,0,0.9563790032480005,4-6yr,0,62.450000000000045
4836-WNFNO,0,0,1,0,72.0,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1849.2,0,0.9733939000648929,4-6yr,0,49.200000000000045
9225-BZLNZ,1,0,1,0,72.0,1,2,0,2,2,2,0,2,2,2,1,2,85.25,6083.1,0,1.0090250036987718,4-6yr,5,-54.899999999999636
0354-VXMJC,1,0,1,1,29.0,1,0,2,1,1,1,1,0,1,2,0,1,70.55,426.65,0,4.795382632134068,2-4yr,0,-1619.2999999999997
4422-QVIJA,0,0,0,1,29.0,1,2,0,0,0,0,0,0,0,0,0,3,50.15,1655.35,0,0.8785755278339928,2-4yr,0,201.0
9365-SRSZE,1,1,1,0,27.0,1,0,1,0,0,0,0,0,0,0,1,2,70.55,1943.9,0,0.9799115180822059,2-4yr,0,39.05000000000018
6839-ITVZJ,0,0,1,1,26.0,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1616.15,1,0.9660613185657271,2-4yr,2,54.850000000000136
8332-OSJDW,1,0,1,1,12.0,1,2,2,1,1,1,1,1,1,1,0,3,26.4,314.95,0,1.0058739482457533,0-1yr,0,-1.849999999999966
4735-BJKOU,0,0,0,0,40.0,1,0,2,1,1,1,1,1,1,2,0,3,20.15,804.85,0,1.0014288376716158,2-4yr,0,-1.1499999999999773
0274-JKUJR,1,0,1,1,7.0,0,1,0,2,2,2,0,2,2,0,0,3,58.85,465.7,0,0.8845823491518146,0-1yr,5,53.75
5740-YHGTW,1,0,1,1,70.0,1,2,1,2,2,0,0,2,0,0,1,1,97.55,6669.05,0,1.0239089525494636,4-6yr,3,-159.44999999999982
8917-SZTTJ,1,0,1,1,60.0,1,0,2,1,1,1,1,1,1,2,0,1,19.65,1161.75,0,1.0148482892188508,4-6yr,0,-17.25
1696-MZVAU,1,0,1,1,39.0,0,1,0,0,0,0,0,0,0,1,1,1,25.25,947.75,0,1.0390398311791085,2-4yr,0,-37.0
7359-WWYJV,1,0,1,0,72.0,1,2,1,2,2,2,2,2,2,2,0,1,114.45,8375.05,0,0.9839224840448715,4-6yr,6,134.64999999999964
0375-HVGXO,0,0,0,0,29.0,0,1,0,0,0,0,0,0,0,0,1,2,70.55,34.7,1,58.96109510086455,2-4yr,0,-2011.2499999999998
4906-ZHGPK,1,0,1,1,29.0,1,2,0,0,2,0,2,2,0,1,1,2,70.7,3770.0,0,0.5438461538461539,2-4yr,3,1719.6999999999998
8593-WHYHV,1,0,0,0,3.0,1,2,1,0,0,0,0,0,2,0,1,2,85.3,264.8,1,0.9663897280966767,0-1yr,1,8.900000000000034
3795-GWTRD,0,0,1,1,63.0,1,0,0,2,2,2,2,2,0,2,0,1,75.55,4707.85,0,1.011002899412683,4-6yr,5,-51.79999999999927
1298-PHBTI,1,0,1,1,71.0,1,2,1,0,2,0,2,0,0,2,1,2,84.8,6152.4,0,0.9786099733437359,4-6yr,2,131.59999999999945
6223-DHJGV,0,0,0,0,29.0,1,0,2,1,1,1,1,1,1,1,1,3,20.65,958.1,0,0.625039139964513,2-4yr,0,359.2500000000001
6961-MJKBO,1,0,0,0,47.0,1,0,2,1,1,1,1,1,1,2,0,0,20.45,943.0,0,1.0192470837751857,2-4yr,0,-18.149999999999977
6097-EQISJ,0,0,1,1,66.0,1,2,1,0,2,2,0,2,2,1,1,1,102.45,6615.15,1,1.0221536926600305,4-6yr,4,-146.55000000000018
4423-YLHDV,0,0,1,0,29.0,1,2,1,2,0,2,0,2,2,0,1,0,104.4,2200.25,1,1.3760254516532213,2-4yr,4,-827.3500000000004
8158-WPEZG,1,0,0,0,29.0,0,1,0,0,2,0,2,0,0,0,1,2,70.55,425.1,0,4.812867560573983,2-4yr,2,-1620.85
0107-YHINA,1,0,0,1,1.0,1,2,1,0,0,2,0,2,2,0,1,2,99.75,99.75,1,1.0,0-1yr,3,0.0
4918-FYJNT,0,1,1,0,55.0,1,2,1,0,2,2,2,0,0,0,0,2,90.45,5044.8,0,0.9861144148430065,4-6yr,3,70.05000000000018
0727-BNRLG,1,0,0,0,29.0,1,2,1,0,2,2,2,2,0,2,1,1,97.65,6743.55,0,0.41993460417732503,2-4yr,4,3911.7
4854-CIDCF,0,1,0,0,3.0,1,0,1,0,0,2,0,0,0,0,0,2,73.85,196.4,0,1.1280549898167005,0-1yr,1,-25.149999999999977
8640-SDGKB,1,0,0,0,4.0,1,0,0,0,0,2,2,2,2,0,1,2,74.4,299.7,1,0.9929929929929932,0-1yr,4,2.099999999999966
3280-MRDOF,1,1,0,0,30.0,1,2,0,0,0,2,2,2,0,2,1,1,69.1,2093.9,0,0.9900186255313052,2-4yr,3,20.90000000000009
6435-SRWBJ,0,0,0,0,5.0,1,2,1,0,0,2,2,0,0,0,1,2,82.75,417.75,0,0.990424895272292,0-1yr,2,4.0
9964-WBQDJ,0,0,1,0,71.0,1,2,2,1,1,1,1,1,1,2,1,1,24.4,1725.4,0,1.004057030253854,4-6yr,0,-6.999999999999773
6303-KFWSL,0,0,0,0,29.0,1,2,0,0,2,0,0,0,0,1,1,2,55.25,1620.2,0,0.9889211208492779,2-4yr,1,17.950000000000045
1702-CCFNJ,1,0,1,0,52.0,1,2,0,0,2,0,2,0,0,0,0,0,61.35,3169.55,0,1.006515120442965,4-6yr,2,-20.65000000000009
8932-CZHRQ,1,0,0,0,68.0,1,2,0,2,2,2,0,0,2,1,0,1,76.75,5233.25,0,0.997277026704247,4-6yr,4,14.25
0386-CWRGM,0,0,1,1,46.0,1,0,2,1,1,1,1,1,1,2,0,3,19.4,967.85,0,0.9220437051195949,2-4yr,0,75.45000000000005
5515-RUGKN,1,0,0,0,8.0,1,0,0,0,0,0,0,0,2,0,1,1,54.75,438.05,0,0.9998858577787924,0-1yr,1,0.05000000000001137
0404-AHASP,1,0,1,0,72.0,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1421.9,0,0.9975385048174975,4-6yr,0,3.5000000000002274
7279-NMVJC,1,0,0,0,29.0,1,0,1,1,1,1,1,0,1,1,0,0,70.55,323.15,0,6.3312703079065455,2-4yr,0,-1722.7999999999997
2081-VEYEH,1,0,0,0,3.0,1,0,1,0,2,2,2,2,2,0,1,2,107.95,318.6,0,1.0164783427495292,0-1yr,5,-5.25
6407-UTSLV,0,1,0,0,29.0,1,0,1,0,2,0,0,0,0,0,1,0,70.55,163.7,0,12.498167379352475,2-4yr,1,-1882.2499999999998
4116-TZAQJ,0,0,0,0,29.0,1,0,1,2,0,0,0,0,0,0,1,1,70.55,639.65,1,3.1985460798874383,2-4yr,1,-1406.2999999999997
9060-HJJRW,0,0,0,0,51.0,0,1,0,0,2,2,0,2,2,1,1,1,56.4,2928.5,0,0.9822093221785897,4-6yr,4,52.09999999999991
2587-YNLES,0,0,1,1,6.0,1,0,2,1,1,1,1,1,1,2,0,3,20.1,100.35,0,1.2017937219730943,0-1yr,0,-20.250000000000014
7398-SKNQZ,0,0,1,0,3.0,1,2,1,0,0,0,0,2,2,0,0,2,94.9,273.2,0,1.0420937042459737,0-1yr,2,-11.500000000000057
5935-FCCNB,0,1,0,0,17.0,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1608.15,0,0.9958026303516462,1-2yr,2,6.75
1958-RNRKS,1,0,0,0,29.0,1,2,1,0,0,0,0,0,0,0,0,2,70.55,1441.95,0,1.418877214882624,2-4yr,0,-603.9999999999998
5136-RGMZO,1,0,0,0,31.0,1,2,0,0,2,0,2,2,0,0,1,2,71.05,2168.15,0,1.0158660609275187,2-4yr,3,-34.399999999999636
8345-MVDYC,0,0,0,0,29.0,1,0,1,2,0,2,2,0,2,2,0,0,70.55,3618.7,0,0.5653825959598751,2-4yr,4,1572.75
8226-BXGES,1,0,1,0,29.0,1,2,1,2,2,2,0,0,0,1,0,0,89.45,5692.65,0,0.4556840838625245,2-4yr,3,3098.5999999999995
3877-JRJIP,1,0,0,0,29.0,1,2,1,0,0,0,0,0,0,0,1,2,70.55,59.85,1,34.184628237259815,2-4yr,0,-1986.1
8375-DKEBR,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,1.0,0-1yr,0,0.0
9705-IOVQQ,1,1,1,1,29.0,1,2,1,0,2,0,0,0,2,1,0,2,70.55,5969.3,0,0.3427453805303804,2-4yr,2,3923.3500000000004
1015-OWJKI,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,19.05,19.05,0,1.0,0-1yr,0,0.0
7511-YMXVQ,1,0,0,0,9.0,0,1,0,0,0,0,0,2,2,0,1,2,45.4,418.8,1,0.9756446991404012,0-1yr,2,10.200000000000045
2040-XBAVJ,1,0,1,1,72.0,1,2,1,2,2,2,2,2,2,2,0,0,114.45,8100.55,0,1.0172642598342088,4-6yr,6,-139.84999999999945
7551-JOHTI,0,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,1,1.0,0-1yr,0,0.0
8887-IPQNC,1,0,0,0,29.0,1,0,1,0,0,0,0,0,0,0,1,3,70.55,313.45,0,6.527197320146755,2-4yr,0,-1732.4999999999998
8646-JCOMS,0,0,1,0,29.0,1,2,1,0,2,2,2,0,0,1,1,0,90.55,6130.95,0,0.4283104575962942,2-4yr,3,3505.0
9804-ICWBG,1,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,1.0,0-1yr,0,0.0
1222-KJNZD,1,0,0,1,29.0,1,0,1,1,1,1,1,0,1,0,1,0,70.55,745.3,0,2.745136186770428,2-4yr,0,-1300.6499999999999
0106-GHRQR,1,0,0,0,29.0,1,2,0,0,2,2,0,0,2,0,1,0,70.55,1212.1,0,1.6879382889200563,2-4yr,3,-833.8499999999999
5318-IXUZF,0,0,0,0,2.0,1,0,1,0,2,0,0,2,0,0,1,0,87.15,183.75,1,0.9485714285714286,0-1yr,2,9.449999999999989
3768-VHXQO,1,0,1,0,29.0,1,2,2,1,1,1,1,1,1,2,0,1,24.85,1583.5,0,0.4550994632143985,2-4yr,0,862.8499999999999
8952-WCVCD,1,0,0,0,29.0,1,0,1,2,2,2,0,0,2,1,1,0,70.55,4162.05,0,0.4915726625100611,2-4yr,4,2116.1000000000004
2418-TPEUN,0,0,1,1,29.0,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1119.9,0,0.5127243503884275,2-4yr,0,545.7
3963-RYFNS,0,0,0,0,72.0,1,2,1,2,2,2,2,2,2,2,1,0,116.45,8013.55,0,1.0462778668630008,4-6yr,6,-370.84999999999945
3198-VELRD,1,0,0,1,29.0,1,2,1,0,0,0,0,0,2,0,1,0,70.55,264.85,1,7.724938644515763,2-4yr,1,-1781.1
8540-ZQGEA,0,0,1,0,29.0,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1102.4,0,0.5274401306240929,2-4yr,0,520.95
1320-REHCS,1,1,0,0,52.0,1,2,1,0,2,2,2,2,2,0,1,2,110.75,5832.0,0,0.9874828532235939,4-6yr,5,73.0
4137-JOPHL,0,0,0,0,50.0,1,0,1,0,0,2,2,0,2,2,1,0,89.7,4304.5,0,1.041932860959461,4-6yr,3,-180.5
9436-ZBZCT,1,0,0,0,14.0,1,2,1,0,0,0,2,2,0,0,1,2,89.95,1178.4,1,1.068652410047522,1-2yr,2,-80.89999999999986
7801-CEDNV,1,0,1,0,27.0,1,0,0,2,0,0,0,0,0,1,0,1,48.7,1421.75,0,0.9248461403200282,2-4yr,1,106.84999999999991
2057-BOYKM,0,1,1,0,72.0,1,2,1,2,2,2,2,0,0,2,1,0,96.6,6827.5,0,1.0187037715122667,4-6yr,4,-127.69999999999982
3658-QQJYD,1,0,0,0,29.0,1,0,0,2,2,0,0,2,2,1,1,1,74.3,4698.05,0,0.45863709411351516,2-4yr,4,2543.3500000000004
1803-BGNBD,0,0,0,0,29.0,1,0,1,0,2,0,2,0,0,0,1,2,70.55,654.5,0,3.125974025974026,2-4yr,2,-1391.4499999999998
0134-XWXCE,0,1,0,0,29.0,1,0,0,0,0,2,2,2,2,1,0,0,74.85,3268.05,0,0.6642034240602194,2-4yr,4,1097.4000000000005
6950-TWMYB,1,0,1,1,54.0,1,0,1,0,2,0,2,0,0,2,1,0,79.95,4362.05,0,0.9897410621152898,4-6yr,2,44.75
5848-FHRFC,0,0,0,0,29.0,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1386.9,0,0.4192443579205422,2-4yr,0,805.45
2243-FNMMI,1,0,0,0,20.0,1,0,2,1,1,1,1,1,1,0,0,3,19.4,415.4,0,0.9340394800192585,1-2yr,0,27.399999999999977
2511-MORQY,1,0,1,1,29.0,1,2,0,0,0,2,0,0,0,1,0,0,70.55,2614.1,0,0.7826594238935005,2-4yr,1,568.1500000000001
5356-KZCKT,1,0,0,0,58.0,1,2,2,1,1,1,1,1,1,2,1,1,24.45,1513.6,0,0.9369053911205075,4-6yr,0,95.5
9470-XCCEM,1,0,1,1,35.0,1,2,1,0,2,0,0,2,0,0,1,0,89.65,3161.6,0,0.992456351214575,2-4yr,2,23.84999999999991
6519-CFDBX,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,2,45.4,80.95,0,1.121680049413218,0-1yr,0,-9.849999999999994
3902-MIVLE,1,0,1,1,63.0,1,2,0,2,0,2,2,0,2,2,0,3,75.7,4676.7,0,1.0197575213291423,4-6yr,4,-92.40000000000055
0409-WTMPL,0,0,1,0,29.0,1,2,1,2,2,2,0,0,2,1,1,1,70.55,6526.65,0,0.31347628569020863,2-4yr,4,4480.7
8763-KIAFH,0,0,1,1,27.0,1,0,2,1,1,1,1,1,1,1,1,3,20.55,583.3,0,0.9512257843305333,2-4yr,0,28.449999999999932
3669-WHAFY,0,0,1,0,71.0,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8078.1,0,1.0120758594223889,4-6yr,6,-97.55000000000018
3055-VTCGS,0,0,0,0,29.0,1,0,1,0,0,2,0,0,2,1,0,1,70.55,3503.5,0,0.5839731696874554,2-4yr,2,1457.5500000000002
3144-KMTWZ,1,0,1,0,29.0,1,2,1,0,2,2,0,0,2,0,1,0,93.25,6669.45,0,0.4054682170193944,2-4yr,3,3965.2
7279-BUYWN,0,1,0,0,29.0,1,2,1,2,2,2,0,2,2,0,1,2,113.2,4689.5,1,0.7000319863524896,2-4yr,5,1406.6999999999998
7156-MHUGY,1,1,0,0,13.0,1,0,1,0,0,0,0,2,2,0,1,2,90.5,1201.15,1,0.9794780002497606,1-2yr,2,24.65000000000009
7198-GLXTC,1,0,0,0,2.0,1,0,1,0,0,0,0,2,0,0,0,2,79.0,143.65,1,1.0998955795335885,0-1yr,1,-14.349999999999994
2007-QVGAW,0,0,1,1,29.0,1,0,2,1,1,1,1,1,1,2,1,0,19.35,1292.65,0,0.4341082272850346,2-4yr,0,731.5
5207-PLSTK,1,0,1,1,1.0,1,0,0,2,0,0,0,0,0,0,1,3,48.75,48.75,0,1.0,0-1yr,1,0.0
2307-FYNNL,1,1,0,0,29.0,1,2,1,2,0,2,2,0,2,2,1,2,70.55,7108.2,0,0.2878295489716102,2-4yr,4,5062.25
5605-XNWEN,1,1,1,0,72.0,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1802.55,0,0.9985853374386287,4-6yr,0,2.5499999999999545
2155-AMQRX,0,0,0,0,28.0,1,2,0,0,0,0,2,0,0,0,1,1,54.9,1505.15,0,1.0212935587815168,2-4yr,1,-32.049999999999955
6181-AXXYF,1,0,1,1,72.0,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1859.1,0,0.9585283201549137,4-6yr,0,77.09999999999991
5091-HFAZW,0,0,0,0,2.0,1,0,1,2,2,0,0,2,0,0,1,2,91.15,168.5,0,1.081899109792285,0-1yr,3,-13.800000000000011
0516-VRYBW,0,0,0,1,29.0,1,0,2,1,1,1,1,1,1,1,0,0,20.15,390.85,1,1.495074836893949,2-4yr,0,-193.4999999999999
2519-LBNQL,1,1,1,0,60.0,1,2,1,0,2,2,0,2,2,1,1,2,104.35,6339.45,0,0.9876251094337837,4-6yr,4,78.44999999999982
8623-ULFNQ,0,1,0,0,29.0,1,2,0,0,0,0,2,0,2,0,1,2,70.55,1652.4,0,1.2381687242798354,2-4yr,2,-393.5499999999997
8380-PEFPE,1,0,0,1,29.0,1,0,1,0,0,0,0,0,0,0,1,2,70.55,71.65,1,28.554780181437543,2-4yr,0,-1974.2999999999997
5687-DKDTV,0,0,0,0,4.0,1,0,2,1,1,1,1,1,1,0,0,3,20.35,77.5,1,1.0503225806451613,0-1yr,0,-3.9000000000000057
1568-LJSZU,1,0,1,1,68.0,1,2,0,2,2,2,2,2,2,2,1,1,92.2,6392.85,0,0.980720648849887,4-6yr,6,123.25
7530-HDYDS,0,0,0,0,29.0,1,0,1,0,2,2,2,0,0,0,1,1,70.55,3264.5,1,0.6267269107060806,2-4yr,3,1218.5500000000002
7789-HKSBS,0,1,1,0,42.0,1,2,1,2,0,2,0,2,2,1,1,0,105.2,4599.15,0,0.9606992596458043,2-4yr,4,180.7499999999991
7416-CKTEP,0,0,1,0,29.0,1,0,2,1,1,1,1,1,1,2,1,0,19.6,1134.25,0,0.5011240908089046,2-4yr,0,565.8499999999999
2586-CWXVV,1,0,1,0,29.0,0,1,0,0,2,0,0,0,0,0,0,2,30.4,1621.35,0,0.5437444105220959,2-4yr,1,739.75
3096-IZETN,0,0,0,0,12.0,1,0,1,0,0,0,0,0,2,0,0,0,78.1,947.3,1,0.9893381188641401,0-1yr,1,10.100000000000023
2348-KCJLT,0,0,1,0,29.0,1,0,0,2,2,2,0,0,0,1,1,3,61.5,2722.2,0,0.6551686136213357,2-4yr,3,938.6999999999998
8401-EMUWF,1,0,1,1,42.0,1,2,0,2,2,0,0,2,0,0,1,0,69.4,3058.3,0,0.9530785076676584,2-4yr,3,143.5
4193-IBKSW,1,0,1,1,72.0,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1769.6,0,1.0070072332730562,4-6yr,0,-12.400000000000091
5377-NDTOU,0,0,1,1,71.0,1,2,0,2,2,2,2,2,2,2,0,3,91.05,6293.75,0,1.0271380337636544,4-6yr,6,-170.80000000000018
5922-ABDVO,1,0,0,0,29.0,1,2,1,0,0,2,0,0,2,0,0,3,70.55,1761.05,1,1.1617784844269043,2-4yr,2,-284.89999999999986
2474-LCNUE,0,0,1,0,23.0,1,2,0,0,0,0,2,2,2,0,1,1,73.65,1642.75,0,1.031167250038046,1-2yr,3,-51.200000000000045
0839-QNXME,0,0,0,0,30.0,1,0,2,1,1,1,1,1,1,2,0,1,19.4,578.5,0,1.006050129645635,2-4yr,0,-3.5
3506-OVLKD,1,0,0,0,35.0,1,2,2,1,1,1,1,1,1,1,0,0,26.2,954.9,0,0.9603099801026285,2-4yr,0,37.89999999999998
9172-ANCRX,0,0,0,0,10.0,1,2,1,2,0,0,0,2,2,0,1,2,98.7,973.25,1,1.0141279219111226,0-1yr,3,-13.75
6650-VJONK,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,43.85,43.85,0,1.0,0-1yr,0,0.0
2178-PMGCJ,1,0,0,0,29.0,1,0,1,0,0,0,0,0,0,0,1,3,70.55,1490.4,0,1.3727522812667738,2-4yr,0,-555.5499999999997
7492-TAFJD,1,0,1,1,7.0,0,1,0,2,2,2,0,0,0,2,0,3,38.55,280.0,0,0.9637499999999999,0-1yr,3,10.150000000000034
2773-MADBQ,0,0,0,0,29.0,0,1,0,2,2,2,2,0,2,2,1,3,70.55,1901.25,0,1.0761078238001314,2-4yr,5,-144.69999999999982
6016-LVTJQ,0,0,1,1,34.0,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,0,0.9800390843104411,2-4yr,0,14.300000000000068
7860-KSUGX,1,0,1,1,29.0,1,2,0,2,2,2,0,0,0,2,0,1,70.55,4720.0,0,0.43346398305084743,2-4yr,3,2674.05
8966-KZXXA,1,0,1,1,36.0,1,2,2,1,1,1,1,1,1,2,0,1,25.1,930.95,0,0.9706214082388958,2-4yr,0,27.350000000000023
6910-HADCM,1,0,0,0,29.0,1,0,1,0,0,2,0,0,0,0,0,2,70.55,76.35,1,26.796987557301897,2-4yr,1,-1969.6
4816-LXZYW,0,0,0,0,23.0,1,2,1,0,2,0,0,0,0,0,1,2,79.15,1676.95,1,1.0855720206326962,1-2yr,1,-143.5
9606-PBKBQ,1,1,1,0,32.0,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2642.05,1,1.0295036051550879,2-4yr,1,-77.94999999999982
5149-QYTTU,0,0,1,1,71.0,1,2,1,2,2,2,2,0,0,1,1,1,95.15,6770.85,0,0.9977550824490278,4-6yr,4,15.199999999999818
2070-XYMFH,0,1,0,0,23.0,1,2,1,0,0,2,0,0,0,0,1,3,79.35,1835.3,0,0.9944150820029423,1-2yr,1,10.25
2085-BOJKI,1,0,1,0,17.0,1,0,1,0,0,2,0,2,2,1,1,0,96.65,1588.25,0,1.0345033842279239,1-2yr,3,-54.80000000000018
0817-HSUSE,1,0,0,0,1.0,1,0,0,0,0,2,2,2,2,0,1,2,75.5,75.5,0,1.0,0-1yr,4,0.0
5442-PPTJY,1,0,1,1,12.0,1,0,2,1,1,1,1,1,1,2,0,3,19.7,258.35,0,0.9150377395006772,0-1yr,0,21.950000000000045
1927-QEWMY,0,0,1,0,72.0,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1502.25,0,0.982526210683974,4-6yr,0,26.25
1663-MHLHE,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,19.2,19.2,0,1.0,0-1yr,0,0.0
5663-QBGIS,1,1,0,0,29.0,1,2,1,0,2,0,0,0,2,2,0,0,70.55,6929.4,0,0.29525644355932695,2-4yr,2,4883.45
4450-MDZFX,1,0,1,1,60.0,1,2,1,0,0,0,0,0,0,0,0,0,74.35,4453.3,0,1.001729054858195,4-6yr,0,-7.699999999999818
6701-DHKWQ,0,0,1,1,61.0,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,0,0.9654635679940821,4-6yr,4,112.05000000000018
7554-AKDQF,1,0,0,0,29.0,1,0,1,0,0,0,0,0,0,0,0,3,70.55,323.45,0,6.325398052249189,2-4yr,0,-1722.4999999999998
3536-IQCTX,1,1,1,0,32.0,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2661.1,1,1.0257412348277029,2-4yr,1,-68.5
4911-BANWH,0,0,0,1,31.0,1,2,1,0,0,0,0,2,0,0,1,1,86.55,2697.4,1,0.9946800622821976,2-4yr,1,14.350000000000364
8496-EJAUI,1,0,0,0,19.0,1,0,1,0,2,0,0,0,0,0,1,1,73.85,1424.5,1,0.985012285012285,1-2yr,1,21.350000000000136
0794-YVSGE,1,0,1,1,72.0,1,0,2,1,1,1,1,1,1,2,0,0,20.3,1401.15,0,1.0431431324269351,4-6yr,0,-60.450000000000045
5423-BHIXO,0,0,0,0,29.0,1,2,0,0,2,0,0,0,0,0,1,2,54.2,1739.6,0,0.9035410439181422,2-4yr,1,167.79999999999973
6908-VVYHM,1,0,1,0,65.0,1,2,1,0,2,0,0,0,2,0,1,2,90.65,5931.0,0,0.9934665317821616,4-6yr,2,38.75
